1
18
19
24
5

15000
15
1.5
10
1
1
10000

1125.0, 250.0, 1500.0, 1250.0, 1000.0, 0.0, 1750.0, 1000.0, 2250.0, 500.0, 2000.0, 1250.0, 2000.0, 2000.0, 1500.0, 2000.0, 1500.0, 2250.0, 500.0
2587.5, 1500.0, 1500.0, 1000.0, 1250.0, 750.0, 1500.0, 2250.0, 500.0, 500.0, 1250.0, 0.0, 1000.0, 0.0, 2250.0, 1500.0, 750.0, 1500.0, 2250.0

(0,0)
(1,11)
(1,4)
(1,13)
(2,6)
(2,8)
(3,4)
(3,16)
(4,13)
(6,10)
(6,15)
(6,14)
(6,18)
(7,14)
(8,10)
(8,13)
(8,17)
(8,18)
(9,11)
(10,12)
(10,15)
(10,17)
(13,18)
(14,17)
(15,17)
