1
20
21
28
5

15000
15
1.5
10
1
1
10000

1125.0, 2000.0, 250.0, 750.0, 250.0, 0.0, 1250.0, 0.0, 2250.0, 500.0, 2000.0, 250.0, 0.0, 250.0, 1000.0, 1500.0, 2000.0, 750.0, 500.0, 2250.0, 250.0
-337.5, 1750.0, 250.0, 750.0, 2000.0, 1000.0, 1000.0, 750.0, 0.0, 1250.0, 2000.0, 1250.0, 0.0, 1000.0, 250.0, 1250.0, 2250.0, 500.0, 500.0, 250.0, 2250.0

(0,0)
(1,10)
(1,3)
(1,11)
(1,7)
(1,8)
(2,12)
(2,18)
(3,17)
(3,18)
(3,15)
(4,20)
(4,10)
(5,7)
(5,11)
(5,13)
(6,15)
(6,8)
(7,13)
(7,14)
(8,19)
(8,16)
(8,10)
(9,11)
(9,13)
(10,16)
(11,13)
(14,17)
(17,18)
