1
20
21
28
5

15000
15
1.5
10
1
1
10000

1125.0, 2000.0, 750.0, 0.0, 0.0, 1000.0, 1500.0, 1750.0, 1500.0, 1000.0, 2250.0, 2000.0, 750.0, 2250.0, 0.0, 2000.0, 1000.0, 0.0, 1750.0, 1500.0, 1000.0
2587.5, 500.0, 0.0, 500.0, 750.0, 1500.0, 2250.0, 2250.0, 0.0, 1000.0, 250.0, 1750.0, 1500.0, 2250.0, 1000.0, 750.0, 1750.0, 1750.0, 0.0, 1750.0, 1250.0

(0,0)
(1,10)
(1,15)
(2,8)
(3,4)
(4,14)
(4,18)
(4,20)
(5,12)
(5,16)
(5,20)
(6,7)
(6,10)
(6,15)
(6,19)
(7,10)
(8,18)
(9,20)
(9,15)
(9,18)
(12,16)
(12,20)
(14,20)
(14,16)
(14,17)
(15,18)
(15,19)
(16,19)
(19,20)
