1
20
21
20
5

15000
15
1.5
10
1
1
10000

1125.0, 1000.0, 250.0, 0.0, 250.0, 0.0, 750.0, 1750.0, 1250.0, 500.0, 1500.0, 750.0, 1000.0, 1000.0, 1750.0, 1000.0, 2000.0, 1250.0, 1000.0, 2250.0, 1750.0
1000.0, 0.0, 500.0, 750.0, 1000.0, 2000.0, 1000.0, 1250.0, 250.0, 1250.0, 1250.0, 2000.0, 1000.0, 250.0, 250.0, 500.0, 250.0, 1250.0, 1500.0, 250.0, 0.0

(0,0)
(1,8)
(1,13)
(2,3)
(3,4)
(4,9)
(4,11)
(6,9)
(6,12)
(7,10)
(7,14)
(8,13)
(8,15)
(10,17)
(12,17)
(13,15)
(14,16)
(14,20)
(16,19)
(16,20)
(17,18)
