1
20
21
20
5

15000
15
1.5
10
1
1
10000

1125.0, 1000.0, 0.0, 0.0, 2000.0, 1500.0, 250.0, 750.0, 750.0, 1750.0, 250.0, 2250.0, 2000.0, 750.0, 1750.0, 2250.0, 750.0, 1500.0, 1500.0, 1000.0, 2250.0
-337.5, 2000.0, 1000.0, 2250.0, 1500.0, 500.0, 0.0, 2000.0, 750.0, 2000.0, 1750.0, 0.0, 1000.0, 1500.0, 250.0, 750.0, 1000.0, 2000.0, 0.0, 1250.0, 2000.0

(0,0)
(1,7)
(1,12)
(3,13)
(3,17)
(4,9)
(4,12)
(5,14)
(6,10)
(6,18)
(7,16)
(7,15)
(8,16)
(8,18)
(9,17)
(9,20)
(12,15)
(13,19)
(14,18)
(14,19)
(16,19)
