1
25
26
38
2

30000
15
1.5
10
1
1
10000

71.41, -64.37, 222.76, -185.29, -0.24, -181.19, -327.35, 404.46, 266.16, 7.30, -215.53, -547.69, -25.54, -181.02, -335.01, -229.31, -560.84, 493.98, 417.40, 433.84, 703.66, 433.21, 374.82, -318.17, -463.03, -123.01
902.38, 120.93, 84.03, 136.97, 378.46, -105.25, 78.75, 80.49, 457.15, -565.93, 339.18, 242.67, 643.04, 32.38, -57.29, -254.64, 101.71, 198.85, 460.52, -308.94, 127.24, -555.56, 628.36, -575.57, -601.63, -1085.91

(0,0)
(1,4)
(1,6)
(1,2)
(1,3)
(1,5)
(2,8)
(2,7)
(2,9)
(3,10)
(3,11)
(4,8)
(4,10)
(4,12)
(5,14)
(5,15)
(5,13)
(6,14)
(6,11)
(6,16)
(6,13)
(7,19)
(7,17)
(7,21)
(7,20)
(7,18)
(8,22)
(9,25)
(9,21)
(9,23)
(9,24)
(10,11)
(11,16)
(12,22)
(15,23)
(17,20)
(18,22)
(19,21)
(23,24)
