1
50
51
80
10

30000
15
1.5
10
1
1
10000

-675.0, 0.0, 300.0, 600.0, 900.0, 1200.0, 1500.0, 1800.0, 2100.0, 2400.0, 2700.0, 3000.0, 3300.0, 3600.0, 3900.0, 4200.0, 4500.0, 2100.0, 3000.0, 4200.0, 3300.0, 1200.0, 1200.0, 3900.0, 2700.0, 1500.0, 1500.0, 600.0, 3600.0, 600.0, 2100.0, 3600.0, 2400.0, 2100.0, 3900.0, 4200.0, 3900.0, 2700.0, 3000.0, 3300.0, 1800.0, 3300.0, 300.0, 1200.0, 600.0, 3000.0, 600.0, 2100.0, 600.0, 2400.0, 1200.0
1350.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1800.0, 1200.0, 1800.0, 1200.0, 1800.0, 900.0, 1800.0, 1200.0, 1800.0, 900.0, 1800.0, 1200.0, 2100.0, 900.0, 2100.0, 1200.0, 2400.0, 900.0, 2100.0, 600.0, 2100.0, 900.0, 2100.0, 1200.0, 2400.0, 1200.0, 2400.0, 600.0, 2400.0, 300.0, 2700.0, 0.0, 2100.0, 300.0

(0,0)
(1,2)
(1,42)
(2,3)
(2,27)
(2,42)
(3,4)
(3,27)
(3,42)
(4,5)
(4,21)
(4,27)
(5,6)
(5,21)
(5,25)
(6,7)
(6,25)
(6,40)
(7,8)
(7,17)
(7,25)
(7,40)
(8,9)
(8,17)
(8,32)
(8,40)
(9,10)
(9,17)
(9,24)
(9,32)
(10,11)
(10,18)
(10,24)
(11,12)
(11,18)
(11,20)
(12,13)
(12,20)
(12,28)
(13,14)
(13,23)
(13,28)
(14,15)
(14,19)
(14,23)
(14,28)
(15,16)
(15,19)
(16,19)
(17,49)
(18,20)
(18,24)
(18,38)
(19,23)
(19,35)
(20,28)
(20,38)
(21,25)
(22,26)
(23,31)
(23,35)
(24,32)
(24,38)
(26,40)
(27,29)
(28,34)
(30,32)
(30,40)
(31,39)
(31,41)
(33,47)
(33,49)
(34,36)
(37,45)
(37,49)
(39,41)
(39,45)
(41,45)
(43,45)
(44,46)
(46,48)
