1
50
51
80
20

30000
15
1.5
10
1
1
10000

5175.0, 3248.5393107998084, 1050.3147700637135, 2139.3532528771807, 2045.7790362945482, 3435.566647025342, 1088.90549089137, 4287.422363941336, 4105.307226256503, 920.7249724179156, 2296.9589411337806, 1247.2326574605672, 0.0, 96.13966937791987, 2945.4000856198095, 4439.61695394628, 823.3801938155277, 336.3851182978334, 3317.4756097440622, 1916.582971479575, 3888.8257610400624, 743.1718202282484, 2064.265740801439, 1887.4254563136897, 2442.218458091432, 2314.4896358200976, 68.49200409108343, 1545.7189131054463, 919.5912505183007, 2677.7107555663197, 2766.222122300441, 2925.2702746792065, 1908.3890885237083, 2003.7055325918839, 3592.7236455676484, 1636.0065675502237, 3454.0841064240567, 1816.752884363776, 4209.9770112606475, 1848.0726196749729, 4359.2479579522105, 707.3113756944547, 1454.3297667023164, 2347.680414401407, 4500.0, 232.05528351210205, 1668.9019785750481, 120.27829901508832, 2780.3183159907867, 1055.0087221790673, 2757.4498932250335
2166.4729568178263, 2202.503092469199, 416.15507598224724, 1597.1996347674794, 2332.413417574684, 299.19337188401323, 2091.1169221512628, 1580.6760821582247, 2539.44443430961, 622.2627503982063, 1821.944798679578, 1346.7779599792061, 2517.1009516928784, 2969.60884463168, 108.03237406810774, 141.48650280759335, 2064.458687390944, 1671.8728552045263, 4214.005805700897, 3185.8944033895646, 2019.1911515502065, 3530.2846894243426, 597.6060261290526, 1855.535141398541, 404.6029677438758, 2637.995428671955, 4332.945913635653, 2102.7381504953014, 4163.540450202676, 0.0, 3243.90271762995, 3767.930631108635, 3978.6349963490943, 65.08618468579492, 4309.761971603339, 135.0511583165607, 1664.563190037282, 2381.055864336374, 1804.9040575214528, 1334.7354269291611, 3255.552731138483, 342.97637694598734, 4123.383983480304, 65.47973725130606, 3448.9939157300287, 559.6245988989508, 2574.974940922242, 152.8336027298603, 1622.145908761382, 40.41059165127824, 4217.859961697493

(0,0)
(1,20)
(1,36)
(2,9)
(2,35)
(2,41)
(2,49)
(3,10)
(3,23)
(3,39)
(3,48)
(3,15)
(4,10)
(4,23)
(4,25)
(4,27)
(4,37)
(4,46)
(5,14)
(6,16)
(6,27)
(6,39)
(7,20)
(7,38)
(8,20)
(8,31)
(9,41)
(9,22)
(9,11)
(10,23)
(10,48)
(11,39)
(12,13)
(12,27)
(12,47)
(14,24)
(14,29)
(14,43)
(15,29)
(16,17)
(16,41)
(18,31)
(18,34)
(18,50)
(19,25)
(19,46)
(19,20)
(19,50)
(19,36)
(20,36)
(20,38)
(21,28)
(21,50)
(22,24)
(22,33)
(22,35)
(22,43)
(23,27)
(23,39)
(24,43)
(25,46)
(27,37)
(27,46)
(28,42)
(28,32)
(29,33)
(29,43)
(30,31)
(31,50)
(32,42)
(33,35)
(33,43)
(34,44)
(35,49)
(36,48)
(37,46)
(40,44)
(41,45)
(41,47)
(41,49)
(45,47)
