1
25
26
40
10

30000
15
1.5
10
1
1
10000

2250.0, 0.0, 642.8571428571429, 1285.7142857142858, 1928.5714285714287, 2571.4285714285716, 3214.2857142857147, 3857.1428571428573, 4500.0, 642.8571428571429, 1285.7142857142858, 3214.2857142857147, 2571.4285714285716, 4500.0, 4500.0, 3214.2857142857147, 1285.7142857142858, 0.0, 3214.2857142857147, 3857.1428571428573, 2571.4285714285716, 1285.7142857142858, 4500.0, 1285.7142857142858, 0.0, 2571.4285714285716
-675.0, 1928.5714285714287, 1928.5714285714287, 1928.5714285714287, 1928.5714285714287, 1928.5714285714287, 1928.5714285714287, 1928.5714285714287, 1928.5714285714287, 2571.4285714285716, 1285.7142857142858, 2571.4285714285716, 1285.7142857142858, 2571.4285714285716, 642.8571428571429, 3214.2857142857147, 642.8571428571429, 2571.4285714285716, 0.0, 2571.4285714285716, 642.8571428571429, 3857.1428571428573, 0.0, 4500.0, 642.8571428571429, 3857.1428571428573

(0,0)
(1,2)
(1,9)
(1,17)
(1,24)
(1,10)
(2,3)
(2,9)
(2,10)
(3,4)
(3,9)
(3,10)
(4,5)
(4,10)
(4,12)
(5,6)
(5,11)
(5,12)
(6,7)
(6,11)
(6,12)
(6,19)
(7,8)
(7,13)
(7,19)
(8,13)
(9,17)
(9,15)
(10,16)
(10,18)
(11,15)
(11,19)
(12,20)
(12,18)
(12,14)
(13,19)
(14,22)
(15,19)
(15,25)
(18,20)
(21,23)
