1
25
26
40
10

30000
15
1.5
10
1
1
10000

2250.0, 3375.0, 3375.0, 3937.5, 2250.0, 2250.0, 2250.0, 1687.5, 2250.0, 4500.0, 1687.5, 2250.0, 0.0, 2812.5, 2812.5, 1687.5, 4500.0, 3375.0, 1125.0, 1125.0, 3375.0, 3375.0, 1125.0, 3937.5, 3375.0, 562.5
2250.0, 1125.0, 1687.5, 1687.5, 1125.0, 562.5, 1687.5, 1687.5, 0.0, 1687.5, 3937.5, 3937.5, 2250.0, 0.0, 562.5, 0.0, 2250.0, 2250.0, 3937.5, 1687.5, 2812.5, 562.5, 2250.0, 1125.0, 0.0, 4500.0

(0,0)
(1,23)
(1,2)
(1,21)
(1,4)
(1,3)
(1,14)
(2,3)
(2,17)
(2,6)
(3,9)
(3,23)
(3,16)
(3,17)
(4,6)
(4,5)
(4,7)
(4,14)
(5,14)
(5,8)
(5,13)
(5,15)
(6,7)
(6,11)
(7,19)
(7,15)
(7,10)
(8,13)
(8,15)
(9,16)
(10,11)
(10,18)
(12,22)
(13,24)
(13,14)
(14,21)
(16,17)
(17,20)
(18,22)
(19,22)
(21,24)
