1
40
41
60
10

30000
15
1.5
10
1
1
10000

5156.04181124469, 1066.775521174074, 547.4440622210511, 2361.8140856851383, 3030.4171975513077, 194.58667836560195, 3535.2599257417087, 0.0, 3114.7049538729293, 2764.0124512846737, 1153.3493790679586, 1093.065651325902, 465.7872717540572, 2752.067443912629, 4483.514618473643, 2297.578763672264, 2587.8617934873682, 1961.1093884557843, 1951.1651975373436, 2936.400964608299, 3595.8677478130585, 254.18178084901766, 3797.3844471673865, 1498.8619563456714, 2910.7055052063592, 4255.161519655813, 1878.2375100523225, 1353.625688238559, 590.4288552270685, 3441.2598431014403, 3454.965264759577, 3761.0346439208884, 184.23025458392075, 496.2022998885529, 1807.0856236808231, 3042.7269130785357, 842.8175744867584, 4010.5267140192827, 3633.7475193882856, 2470.8095092474505, 3750.2033366029736
2250.0000000000005, 2042.5536808878228, 1760.2846354767933, 2378.4031367881926, 495.309189211754, 3391.0320337857497, 3011.896613017319, 0.0, 1032.4222770083413, 3400.0800092663494, 4452.962234007914, 3419.5647747873013, 2068.1026904382825, 2520.133507805877, 3600.4264862330915, 3242.3119906941006, 750.381469811241, 1537.5885745877777, 4050.60307648064, 1217.4761956869756, 2142.321271990022, 3713.897006169349, 1499.922804736951, 3332.1225932951947, 4399.27643621433, 1819.2668770610223, 437.66182863927907, 2112.534875975708, 469.29519493611616, 462.4048933752371, 1443.4477684829822, 4500.000000000001, 2924.3078075291833, 3309.306554035608, 994.1619453992761, 3062.5716791270647, 621.1572338025885, 1988.351869030262, 722.0437875431708, 3731.76840249333, 219.83987311535236

(0,0)
(1,2)
(1,12)
(1,27)
(2,12)
(3,13)
(3,11)
(3,15)
(4,8)
(4,16)
(4,29)
(4,38)
(5,21)
(5,32)
(5,33)
(6,35)
(8,16)
(8,19)
(8,30)
(8,38)
(9,15)
(9,35)
(9,39)
(10,33)
(11,23)
(11,33)
(11,12)
(11,27)
(11,18)
(13,35)
(13,14)
(13,20)
(15,39)
(16,19)
(17,34)
(17,26)
(18,39)
(18,24)
(19,30)
(19,26)
(20,22)
(20,37)
(21,33)
(22,25)
(22,30)
(22,37)
(22,27)
(24,31)
(25,37)
(26,34)
(27,34)
(27,28)
(28,36)
(28,40)
(29,38)
(29,40)
(30,38)
(31,35)
(31,39)
(32,33)
(38,40)
