1
25
26
40
10

30000
15
1.5
10
1
1
10000

2250.0, 2250.0, 2812.5, 3375.0, 3937.5, 4500.0, 2647.7475644174333, 3045.4951288348657, 3443.242693252299, 3840.990257669732, 2250.0, 2250.0, 2250.0, 2250.0, 1852.2524355825672, 1454.504871165134, 1056.7573067477013, 659.0097423302682, 1687.5, 1125.0, 562.5, 0.0, 1852.2524355825667, 1454.5048711651339, 1056.7573067477008, 659.0097423302677
4417.138796320191, 1590.9902576697318, 1590.9902576697318, 1590.9902576697318, 1590.9902576697318, 1590.9902576697318, 1988.7378220871647, 2386.4853865045975, 2784.2329509220303, 3181.9805153394636, 2153.490257669732, 2715.990257669732, 3278.490257669732, 3840.990257669732, 1988.7378220871647, 2386.4853865045975, 2784.232950922031, 3181.9805153394636, 1590.9902576697318, 1590.990257669732, 1590.990257669732, 1590.990257669732, 1193.2426932522987, 795.4951288348659, 397.74756441743295, 0.0

(0,0)
(1,2)
(1,6)
(1,10)
(1,14)
(1,18)
(1,22)
(2,3)
(2,6)
(2,7)
(3,4)
(4,5)
(6,7)
(6,10)
(6,11)
(7,8)
(7,12)
(8,9)
(9,13)
(10,11)
(10,14)
(10,15)
(11,12)
(12,13)
(12,15)
(14,15)
(14,18)
(14,19)
(15,16)
(16,17)
(18,19)
(18,22)
(18,23)
(18,24)
(19,20)
(20,21)
(20,25)
(20,24)
(22,23)
(23,24)
(24,25)
