1
35
36
60
10

30000
15
1.5
10
1
1
10000

5175.0, 2250.0, 2700.0, 3150.0, 3600.0, 4050.0, 4500.0, 2568.1980515339465, 2886.396103067893, 3204.5941546018394, 3522.7922061357854, 3840.990257669732, 2250.0, 2250.0, 2250.0, 2250.0, 2250.0, 1931.8019484660535, 1613.6038969321073, 1295.4058453981609, 977.2077938642145, 659.0097423302682, 1800.0, 1350.0, 900.0, 450.0, 0.0, 1931.8019484660535, 1613.603896932107, 1295.4058453981606, 977.2077938642142, 659.0097423302676, 2250.0, 2250.0, 2249.9999999999995, 2249.9999999999995
2025.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 2118.1980515339465, 2436.396103067893, 2754.594154601839, 3072.7922061357854, 3390.990257669732, 2250.0, 2700.0, 3150.0, 3600.0, 4050.0, 2118.1980515339465, 2436.396103067893, 2754.5941546018394, 3072.7922061357854, 3390.990257669732, 1800.0, 1800.0, 1800.0, 1800.0000000000005, 1800.0000000000005, 1481.8019484660535, 1163.6038969321073, 845.405845398161, 527.2077938642145, 209.0097423302682, 1350.0, 900.0, 450.0, 0.0

(0,0)
(1,2)
(1,7)
(1,12)
(1,17)
(1,22)
(1,27)
(1,32)
(2,3)
(2,7)
(2,8)
(2,32)
(2,33)
(3,4)
(3,33)
(4,5)
(4,35)
(4,10)
(4,8)
(5,6)
(7,8)
(7,12)
(7,13)
(8,9)
(8,10)
(9,10)
(10,11)
(12,13)
(12,17)
(12,18)
(13,14)
(14,15)
(15,16)
(15,20)
(16,21)
(17,18)
(17,22)
(17,23)
(18,19)
(18,25)
(19,20)
(20,21)
(22,23)
(22,27)
(22,28)
(22,30)
(23,24)
(23,25)
(24,25)
(25,26)
(27,28)
(27,32)
(27,33)
(28,29)
(28,33)
(28,34)
(29,30)
(30,31)
(32,33)
(33,34)
(34,35)
