1
35
36
50
10

30000
15
1.5
10
1
1
10000

2250.0, 0.0, 450.0, 900.0, 1350.0, 1800.0, 2250.0, 2700.0, 3150.0, 3600.0, 4050.0, 4500.0, 1350.0, 4050.0, 900.0, 2250.0, 2700.0, 2250.0, 3600.0, 1800.0, 1800.0, 1800.0, 1800.0, 3600.0, 450.0, 2700.0, 900.0, 3150.0, 0.0, 4050.0, 450.0, 1800.0, 4500.0, 4050.0, 4050.0, 450.0
4657.5, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1800.0, 1350.0, 2250.0, 1350.0, 2250.0, 1350.0, 2700.0, 1350.0, 2250.0, 900.0, 3150.0, 0.0, 2700.0, 1350.0, 2700.0, 900.0, 2250.0, 1350.0, 2700.0, 900.0, 4050.0, 1350.0, 3150.0, 0.0, 3150.0

(0,0)
(1,2)
(1,24)
(1,28)
(2,3)
(2,14)
(2,24)
(3,12)
(3,14)
(4,5)
(4,19)
(5,6)
(5,15)
(5,19)
(6,7)
(6,16)
(7,8)
(7,15)
(7,16)
(8,9)
(8,16)
(8,18)
(8,27)
(9,10)
(9,13)
(9,27)
(10,11)
(10,13)
(10,18)
(10,32)
(11,13)
(11,32)
(12,14)
(12,20)
(12,26)
(13,23)
(13,29)
(14,24)
(14,30)
(15,17)
(15,19)
(17,21)
(17,25)
(23,27)
(23,29)
(23,33)
(24,30)
(25,27)
(26,30)
(28,30)
(29,33)
