1
30
31
35
10

30000
15
1.5
10
1
1
10000

2250.0, 2812.5, 3375.0, 3937.5, 3375.0, 2812.5, 3937.5, 2250.0, 1687.5, 1125.0, 1125.0, 562.5, 4500.0, 562.5, 3937.5, 562.5, 1687.5, 1687.5, 1125.0, 2250.0, 3937.5, 1687.5, 2250.0, 562.5, 1687.5, 1125.0, 1125.0, 4500.0, 1687.5, 2250.0, 0.0
1687.5, 3375.0, 2812.5, 2812.5, 2250.0, 2812.5, 3375.0, 2812.5, 2812.5, 2250.0, 1687.5, 2250.0, 3375.0, 1687.5, 2250.0, 562.5, 1687.5, 1125.0, 2812.5, 1125.0, 1687.5, 0.0, 1687.5, 2812.5, 2250.0, 562.5, 1125.0, 2250.0, 562.5, 3375.0, 1687.5

(0,0)
(2,5)
(2,4)
(3,6)
(3,14)
(4,14)
(5,7)
(6,12)
(7,8)
(7,29)
(8,18)
(8,24)
(9,24)
(9,11)
(9,18)
(9,10)
(10,16)
(10,13)
(10,26)
(11,23)
(11,13)
(13,30)
(14,27)
(14,20)
(15,25)
(16,22)
(16,24)
(16,17)
(17,19)
(17,26)
(17,28)
(18,23)
(19,22)
(21,28)
(25,28)
(25,26)
