1
30
31
45
10

30000
15
1.5
10
1
1
10000

2250.0, 4000.0, 3000.0, 3500.0, 4500.0, 3000.0, 3500.0, 3500.0, 2000.0, 4500.0, 2500.0, 3000.0, 1500.0, 4000.0, 1000.0, 3500.0, 4500.0, 4000.0, 1000.0, 3000.0, 4000.0, 0.0, 1500.0, 0.0, 4000.0, 4000.0, 500.0, 4000.0, 2000.0, 3000.0, 4000.0
2250.0, 4500.0, 4500.0, 4500.0, 4500.0, 4000.0, 4000.0, 3500.0, 4500.0, 3500.0, 4500.0, 3500.0, 4500.0, 3500.0, 4500.0, 3000.0, 3000.0, 3000.0, 4000.0, 3000.0, 1500.0, 4500.0, 4000.0, 4000.0, 1000.0, 500.0, 4500.0, 4000.0, 4000.0, 1000.0, 0.0

(0,0)
(1,4)
(1,3)
(1,27)
(1,6)
(2,3)
(2,10)
(2,5)
(2,6)
(3,6)
(4,9)
(4,27)
(5,6)
(5,11)
(5,28)
(6,27)
(6,7)
(7,13)
(7,11)
(7,15)
(8,10)
(8,12)
(8,28)
(9,13)
(9,16)
(11,19)
(12,14)
(12,22)
(13,27)
(13,17)
(14,26)
(14,18)
(15,17)
(15,19)
(16,17)
(17,20)
(18,22)
(18,23)
(19,29)
(20,24)
(21,26)
(21,23)
(22,28)
(24,25)
(24,29)
(25,30)
