1
45
46
70
10

30000
15
1.5
10
1
1
10000

-675.0, 0.0, 321.42857142857144, 642.8571428571429, 964.2857142857143, 1285.7142857142858, 1607.1428571428573, 1928.5714285714287, 2250.0, 2571.4285714285716, 2892.857142857143, 3214.2857142857147, 3535.714285714286, 3857.1428571428573, 4178.571428571428, 4500.0, 321.42857142857144, 1285.7142857142858, 4178.571428571428, 1928.5714285714287, 0.0, 1607.1428571428573, 4178.571428571428, 4178.571428571428, 3857.1428571428573, 1285.7142857142858, 2250.0, 3535.714285714286, 1928.5714285714287, 4178.571428571428, 3857.1428571428573, 2571.4285714285716, 4500.0, 964.2857142857143, 1285.7142857142858, 4500.0, 2571.4285714285716, 321.42857142857144, 1928.5714285714287, 964.2857142857143, 4500.0, 964.2857142857143, 642.8571428571429, 2571.4285714285716, 321.42857142857144, 2892.857142857143
1125.0, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 964.2857142857143, 642.8571428571429, 1285.7142857142858, 642.8571428571429, 1285.7142857142858, 642.8571428571429, 1285.7142857142858, 321.42857142857144, 1928.5714285714287, 642.8571428571429, 1607.1428571428573, 642.8571428571429, 1285.7142857142858, 321.42857142857144, 2250.0, 321.42857142857144, 1285.7142857142858, 642.8571428571429, 1285.7142857142858, 0.0, 1607.1428571428573, 321.42857142857144, 1607.1428571428573, 0.0, 1607.1428571428573, 0.0, 1928.5714285714287, 642.8571428571429, 1928.5714285714287, 0.0, 1285.7142857142858

(0,0)
(1,2)
(1,16)
(1,20)
(2,3)
(2,16)
(2,42)
(3,4)
(3,33)
(3,42)
(4,5)
(4,17)
(4,33)
(5,6)
(5,17)
(5,21)
(6,19)
(6,21)
(7,8)
(7,19)
(7,26)
(8,9)
(8,19)
(8,26)
(8,31)
(9,10)
(9,26)
(9,31)
(9,45)
(10,11)
(10,45)
(11,12)
(11,27)
(11,45)
(12,13)
(12,24)
(12,27)
(13,14)
(13,18)
(13,24)
(13,27)
(14,15)
(14,18)
(14,32)
(15,32)
(16,20)
(16,42)
(17,21)
(17,25)
(17,33)
(17,39)
(18,22)
(18,24)
(18,30)
(18,32)
(19,21)
(21,25)
(22,30)
(22,32)
(22,40)
(23,29)
(23,35)
(24,30)
(25,39)
(25,41)
(26,28)
(26,36)
(28,38)
(31,45)
(33,39)
(39,41)
