1
40
41
60
10

30000
15
1.5
10
1
1
10000

-600.0, 0.0, 0.0, 0.0, 500.0, 1000.0, 500.0, 500.0, 0.0, 0.0, 1500.0, 2000.0, 2000.0, 2500.0, 2500.0, 1000.0, 0.0, 3500.0, 0.0, 500.0, 500.0, 2000.0, 1500.0, 1500.0, 1500.0, 500.0, 1000.0, 1000.0, 2000.0, 2500.0, 4000.0, 2500.0, 2500.0, 2000.0, 3000.0, 1000.0, 3000.0, 2000.0, 1000.0, 3000.0, 0.0
2250.0, 2000.0, 1500.0, 3000.0, 1500.0, 2000.0, 2000.0, 1000.0, 2500.0, 3500.0, 1500.0, 1500.0, 2000.0, 2500.0, 1000.0, 1500.0, 4000.0, 1500.0, 4500.0, 2500.0, 4500.0, 500.0, 2000.0, 1000.0, 2500.0, 4000.0, 1000.0, 4000.0, 2500.0, 3000.0, 1500.0, 1500.0, 0.0, 1000.0, 3000.0, 2500.0, 1000.0, 4000.0, 3000.0, 2500.0, 1000.0

(0,0)
(1,6)
(1,8)
(1,2)
(1,4)
(1,19)
(2,4)
(2,40)
(3,9)
(3,8)
(3,38)
(4,15)
(4,6)
(4,7)
(5,22)
(5,6)
(5,35)
(5,15)
(6,19)
(7,26)
(7,40)
(8,19)
(9,16)
(10,11)
(10,15)
(10,22)
(10,23)
(11,31)
(11,12)
(11,33)
(12,22)
(12,28)
(13,39)
(13,28)
(13,29)
(13,31)
(14,36)
(14,33)
(14,31)
(14,32)
(15,26)
(16,25)
(16,18)
(17,30)
(17,31)
(18,20)
(19,35)
(20,25)
(21,33)
(22,24)
(23,33)
(23,26)
(24,28)
(24,35)
(25,27)
(27,37)
(27,38)
(28,37)
(29,34)
(34,39)
(35,38)
