1
50
51
100
10

30000
15
1.5
10
1
1
10000

2208.9804685610534, 4280.577449603591, 689.4646651673396, 4184.788729486051, 1279.4821516382895, 795.5586032891879, 2949.992276798647, 100.42780055983027, 1380.33729448386, 4384.0788218880925, 150.03906238205712, 2328.6677096572093, 3455.5538001836167, 4388.923911154112, 1422.9326919520456, 0.0, 3680.2844433149266, 3821.3331630482494, 2172.169652443232, 1572.0465453418044, 4417.960937122107, 981.3028095460924, 3285.371531508042, 3084.277780862228, 2156.4668227766165, 2513.7304865657397, 2053.0796891053205, 2347.88678850895, 3178.556567902554, 4039.156583764987, 1713.626036440152, 3469.863051697361, 1670.6185158033004, 240.8133712433221, 384.1342951510922, 1427.7495693686333, 3166.89560749771, 3901.983192723104, 3028.884503168302, 4074.873857992054, 4193.478964117396, 1260.1554060565572, 3022.674066182073, 3880.1597747961905, 498.24174131998694, 1995.2333860225006, 1719.9548144194625, 3789.0358922926516, 3678.9471027377595, 69.32169245361025, 3042.5104406301357
2250.0, 2573.73012886982, 3244.821396036392, 2201.8156617924296, 2695.824409680145, 508.39515569253257, 1938.8302888897051, 2957.0470756565333, 4095.3362528039547, 3750.4871635961463, 4014.324057459806, 436.94300002376133, 994.3324526152794, 8.42788338741682, 764.3182953695182, 851.2167895150046, 0.0, 1700.7317190489357, 1351.1869138898185, 1417.514889841677, 517.9417416093285, 3747.215223225715, 3088.3391445526386, 1040.490418464945, 4447.721346557449, 4319.592493207514, 2609.398981269215, 2304.2456861778774, 257.0299517794655, 3043.640680172182, 160.9570566977985, 3328.958420063059, 830.908235123182, 1449.5563418560773, 310.22226524345706, 3073.390515059909, 629.5213575737124, 2742.232095972608, 2309.014967338198, 2429.843143116179, 1639.322148809324, 4500.0, 3980.7651626820398, 459.93250566952184, 2541.471080024225, 358.6831954824894, 3081.1327624383193, 765.5624025874761, 1191.8111134585013, 3696.521405110171, 3240.4751073103644

(0,0)
(1,3)
(1,29)
(1,37)
(1,39)
(1,9)
(2,7)
(2,21)
(2,9)
(2,35)
(2,4)
(3,17)
(3,37)
(3,39)
(3,40)
(4,35)
(4,46)
(5,14)
(5,34)
(5,19)
(6,38)
(6,15)
(6,18)
(6,23)
(6,44)
(6,33)
(6,31)
(6,27)
(7,44)
(7,27)
(7,21)
(7,10)
(8,21)
(8,41)
(8,25)
(9,25)
(9,31)
(9,35)
(10,49)
(10,15)
(10,41)
(11,30)
(11,45)
(12,23)
(12,36)
(12,43)
(12,47)
(12,48)
(12,16)
(13,20)
(13,43)
(14,19)
(14,30)
(14,32)
(15,33)
(15,34)
(15,44)
(15,19)
(16,28)
(16,43)
(17,40)
(17,48)
(18,19)
(18,23)
(19,32)
(19,28)
(19,23)
(19,34)
(20,43)
(20,47)
(21,25)
(22,31)
(22,50)
(22,26)
(22,38)
(23,36)
(23,48)
(23,29)
(24,25)
(24,41)
(25,42)
(26,27)
(26,46)
(27,38)
(28,36)
(29,31)
(29,37)
(30,32)
(30,45)
(30,34)
(31,50)
(31,46)
(32,45)
(35,46)
(37,39)
(37,48)
(40,48)
(40,47)
(43,47)
(46,50)
(47,48)
