1
50
51
100
10

30000
15
1.5
10
1
1
10000

-664.6362579065091, 222.59307932354085, 2520.1724591347547, 1124.7904308199127, 2.921286250692794, 2130.7541056823156, 3557.431673208382, 4204.407646982027, 4430.908386043394, 3830.197090011011, 910.579804388661, 2041.706332793775, 427.231042771944, 803.7628314129577, 203.20790035642227, 2646.4188682271492, 2168.316037421111, 2836.5676433186795, 1664.1386246731895, 0.0, 4053.5489341987536, 3334.783122997313, 1210.7880474847489, 1091.5076790388557, 2574.9189408763878, 3418.245895044167, 4420.9806790708635, 2701.8481275365107, 1874.6944313930442, 717.5621821932378, 997.160846703919, 1250.0959197349769, 1728.9711271016408, 1977.6509809257236, 2907.4854600464996, 3022.535942619062, 4256.041588708207, 3757.863070600698, 909.4135502701753, 3153.2671917890593, 170.69065726454673, 994.435031672555, 4302.425271242451, 1550.0653195267869, 3378.83327695015, 1159.7854986077946, 3944.897903613223, 250.47394050402056, 964.0518844240029, 672.1372310872208, 1429.522389542923
2250.0, 3907.577790370324, 1461.9775578159126, 4421.769487731026, 0.0, 2570.9603612298724, 3702.2475790969324, 854.8690940571602, 4244.521543576328, 548.5235046049844, 3891.9076977943405, 1175.2788421195714, 111.6843391442545, 2963.563966778605, 681.1016476946927, 505.87393586675694, 4298.6322088464285, 1598.2771857379842, 2921.087464861251, 4348.0883752604, 1610.1786161405857, 3959.649092506835, 4158.241218607104, 2087.0677815861827, 986.9973673679315, 826.668539277351, 3241.016537324141, 3921.7344432889204, 2152.026045624312, 1016.8815257112328, 2735.8997477374805, 1567.7536424500684, 1111.9986421605295, 3504.260305546958, 2693.9464691424178, 543.7215967647768, 3933.7818609808296, 4022.5184971931153, 2342.242956784111, 4500.0, 1751.7399944894191, 1492.1194737202457, 596.1620507405597, 1988.429162867837, 4349.592397149618, 467.7493965486028, 224.71814135441048, 1203.2647991004096, 1884.394625549914, 2688.3360107807202, 2221.9661032420613

(0,0)
(1,19)
(1,18)
(1,28)
(2,11)
(2,17)
(2,24)
(2,32)
(3,10)
(3,22)
(4,12)
(4,19)
(4,46)
(4,15)
(4,9)
(4,14)
(5,18)
(5,28)
(5,34)
(5,7)
(6,21)
(6,37)
(6,44)
(6,20)
(7,9)
(7,42)
(7,46)
(7,28)
(7,24)
(8,36)
(8,44)
(8,26)
(9,25)
(9,46)
(9,15)
(9,35)
(10,22)
(10,27)
(11,24)
(11,32)
(12,14)
(12,29)
(12,41)
(13,30)
(13,38)
(13,49)
(14,29)
(14,47)
(15,24)
(15,35)
(16,27)
(17,24)
(18,33)
(18,28)
(18,34)
(20,26)
(20,27)
(20,42)
(20,34)
(21,27)
(21,39)
(21,44)
(22,39)
(23,30)
(23,31)
(23,38)
(23,41)
(23,43)
(23,48)
(23,50)
(24,35)
(24,32)
(25,35)
(26,36)
(26,42)
(27,34)
(28,43)
(28,50)
(29,41)
(29,47)
(29,49)
(29,40)
(30,38)
(30,50)
(31,32)
(31,41)
(31,43)
(32,43)
(32,41)
(32,45)
(36,37)
(37,44)
(38,48)
(38,49)
(39,44)
(40,47)
(40,49)
(41,48)
(42,46)
(43,50)
(48,49)
