1
25
26
40
10

30000
15
1.5
10
1
1
10000

-675.0, 1426.514994805403, 357.1595709172012, 1455.2945202433498, 2230.461342576897, 38.5271241542398, 731.5188035357862, 2844.9777093925136, 3486.075260026166, 2718.801044136554, 515.4214814738814, 1500.125447761581, 399.30742322488925, 0.0, 3356.995208968056, 4500.0, 2917.20629210621, 2116.255379402733, 3677.673344748998, 459.837384017963, 88.7245971630017, 792.3615888726247, 2678.0819183594385, 3437.2917629901376, 3863.2232316644076, 4331.872530041001
2237.8366660707366, 2072.993149942869, 2416.637994534852, 3167.542475690604, 3180.620649994652, 353.11200277636186, 4475.673332141473, 2253.460263615056, 0.0, 4366.023339608533, 767.9806318605346, 1700.800007755151, 1188.2256984372332, 3607.6824097457657, 1200.7784282235766, 3345.090939579632, 896.8244898630547, 3968.2211938148002, 1567.7440976783598, 4350.374353699383, 1894.8710499412102, 3422.9238249190707, 1579.587816671068, 970.3323550318506, 1316.2258363122028, 4359.87945600396

(0,0)
(1,11)
(2,20)
(2,12)
(2,19)
(3,21)
(3,11)
(3,12)
(4,15)
(4,6)
(5,10)
(5,23)
(5,8)
(6,19)
(6,18)
(6,21)
(6,7)
(7,22)
(7,12)
(7,14)
(8,15)
(8,24)
(9,17)
(10,12)
(10,16)
(12,16)
(12,19)
(12,22)
(12,20)
(12,21)
(14,16)
(14,18)
(14,23)
(14,24)
(14,22)
(15,17)
(16,22)
(16,23)
(17,25)
(18,24)
(23,24)
