1
40
41
70
10

30000
15
1.5
10
1
1
10000

2250.0, 0.0, 375.0, 750.0, 1125.0, 1500.0, 1875.0, 2250.0, 2625.0, 3000.0, 3375.0, 3750.0, 4125.0, 4500.0, 0.0, 1500.0, 1875.0, 3375.0, 1875.0, 1875.0, 750.0, 1500.0, 750.0, 1125.0, 0.0, 1125.0, 2625.0, 2250.0, 0.0, 3375.0, 2250.0, 4125.0, 4500.0, 3375.0, 3000.0, 2625.0, 750.0, 2625.0, 2250.0, 1125.0, 0.0
1312.5, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1125.0, 1875.0, 1125.0, 1875.0, 750.0, 2625.0, 1125.0, 2250.0, 750.0, 1875.0, 750.0, 2250.0, 1125.0, 1875.0, 375.0, 2250.0, 750.0, 1875.0, 1125.0, 2625.0, 1125.0, 2250.0, 375.0, 2625.0, 375.0, 2625.0, 0.0

(0,0)
(1,2)
(1,14)
(2,3)
(2,14)
(2,20)
(3,4)
(3,20)
(3,23)
(4,5)
(4,15)
(4,20)
(4,23)
(5,6)
(5,15)
(5,16)
(6,7)
(6,15)
(6,16)
(6,27)
(7,8)
(7,16)
(7,26)
(7,27)
(7,30)
(8,9)
(8,26)
(8,27)
(8,34)
(8,35)
(9,10)
(9,17)
(9,34)
(9,33)
(10,11)
(10,17)
(10,34)
(11,12)
(11,17)
(11,31)
(12,13)
(12,31)
(12,32)
(13,31)
(13,32)
(14,24)
(15,21)
(15,23)
(15,25)
(15,27)
(16,18)
(16,30)
(17,29)
(18,30)
(18,38)
(19,21)
(20,22)
(21,25)
(21,39)
(22,36)
(23,25)
(24,28)
(25,39)
(26,30)
(26,34)
(26,38)
(27,35)
(28,40)
(29,33)
(30,38)
(35,37)
