1
45
46
80
10

30000
15
1.5
10
1
1
10000

-675.0, 0.0, 321.42857142857144, 642.8571428571429, 964.2857142857143, 1285.7142857142858, 1607.1428571428573, 1928.5714285714287, 2250.0, 2571.4285714285716, 2892.857142857143, 3214.2857142857147, 3535.714285714286, 3857.1428571428573, 4178.571428571428, 4500.0, 321.42857142857144, 3535.714285714286, 0.0, 2892.857142857143, 642.8571428571429, 3214.2857142857147, 4500.0, 2892.857142857143, 642.8571428571429, 0.0, 1928.5714285714287, 321.42857142857144, 642.8571428571429, 2250.0, 1607.1428571428573, 2892.857142857143, 3214.2857142857147, 642.8571428571429, 3857.1428571428573, 964.2857142857143, 2571.4285714285716, 3535.714285714286, 3214.2857142857147, 3857.1428571428573, 3214.2857142857147, 4178.571428571428, 3535.714285714286, 642.8571428571429, 1607.1428571428573, 4178.571428571428
1446.4285714285716, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 1285.7142857142858, 964.2857142857143, 1607.1428571428573, 964.2857142857143, 1607.1428571428573, 964.2857142857143, 1607.1428571428573, 964.2857142857143, 1928.5714285714287, 642.8571428571429, 1928.5714285714287, 964.2857142857143, 1928.5714285714287, 321.42857142857144, 1607.1428571428573, 964.2857142857143, 2250.0, 642.8571428571429, 2571.4285714285716, 964.2857142857143, 1607.1428571428573, 964.2857142857143, 1928.5714285714287, 321.42857142857144, 1928.5714285714287, 0.0, 1607.1428571428573, 321.42857142857144, 2892.857142857143, 642.8571428571429, 1928.5714285714287

(0,0)
(1,2)
(1,16)
(1,18)
(2,3)
(2,16)
(2,20)
(3,4)
(3,20)
(3,35)
(4,5)
(4,20)
(4,35)
(5,6)
(5,30)
(5,35)
(6,7)
(6,26)
(6,30)
(7,8)
(7,26)
(7,29)
(8,9)
(8,26)
(8,29)
(8,36)
(9,10)
(9,19)
(9,29)
(9,36)
(10,11)
(10,19)
(10,21)
(10,36)
(11,12)
(11,17)
(11,21)
(12,13)
(12,17)
(12,34)
(13,14)
(13,17)
(13,34)
(13,41)
(13,39)
(14,15)
(14,22)
(14,34)
(14,41)
(15,22)
(15,41)
(16,18)
(16,20)
(16,24)
(17,21)
(17,37)
(17,39)
(18,28)
(19,21)
(19,23)
(20,24)
(21,23)
(21,37)
(23,31)
(24,28)
(25,27)
(26,30)
(26,44)
(30,44)
(31,43)
(32,38)
(32,42)
(33,43)
(37,39)
(38,40)
(38,42)
(39,41)
(39,45)
(40,42)
(41,45)
(43,45)
