1
35
36
50
10

30000
15
1.5
10
1
1
10000

5175.0, 1809.5068304155197, 278.0921389363522, 167.01743112889184, 2500.537718887772, 254.95522651035571, 1955.0577510630094, 2512.6867673973265, 1527.4234214777834, 3559.539078619002, 2421.690706032801, 3487.5300143221443, 4500.0, 2572.867879012281, 1118.6383757333017, 3242.9753704847676, 2223.4853894807597, 4356.751710445853, 3409.934642849295, 165.47377781993282, 1125.18728872481, 1757.0388993619167, 1157.3416003173122, 545.5220312111933, 1950.2107778096022, 1141.2746029101947, 3580.7550880052586, 1731.2753554440985, 1900.3623364999326, 2270.143958710446, 0.0, 436.2232188190066, 282.3730931275369, 4272.124957178719, 3065.120262697513, 2755.054554154428
2168.2743385560702, 746.6245987759904, 3731.337187041087, 4234.956039079726, 93.82968388736043, 112.862454163408, 539.9904633404919, 1172.0518754130107, 1874.12620719429, 2385.514795105702, 4167.813820966216, 3787.9603620669145, 3916.3005103615264, 2608.0597044128226, 1297.35359118272, 2983.672488777856, 4336.5486771121405, 267.3112182389491, 142.51905217280088, 1490.5184568580405, 915.1860704955516, 2500.8903516597056, 2851.893037821815, 1653.3267064343872, 0.0, 2594.7147366500776, 370.44643090406925, 1711.9110213381878, 258.64689217938303, 3896.6935394827287, 658.4092778294946, 3426.59696329338, 1214.3936004875577, 1765.4197810311314, 1775.987540111972, 4148.3075658143425

(0,0)
(1,6)
(1,28)
(1,33)
(1,30)
(1,18)
(2,3)
(2,31)
(3,29)
(4,24)
(4,28)
(5,30)
(6,28)
(7,30)
(7,33)
(8,21)
(8,27)
(9,15)
(9,34)
(10,16)
(10,29)
(10,35)
(11,25)
(11,22)
(11,12)
(12,31)
(13,34)
(14,20)
(14,23)
(14,34)
(14,32)
(15,25)
(16,29)
(16,35)
(17,33)
(17,18)
(18,26)
(19,23)
(19,32)
(21,25)
(21,27)
(22,25)
(22,31)
(23,32)
(23,27)
(23,31)
(24,28)
(24,30)
(27,34)
(29,35)
(30,32)
